Riparian Zones Green Linear Elements;copernicus_riparian-zones-green_s;The Riparian zones represent transitional areas occurring between land and freshwater ecosystems, characterised by distinctive hydrology, soil and biotic conditions and strongly influenced by the stream water. They provide a wide range of riparian functions (e.g. chemical filtration, flood control, bank stabilization, aquatic life and riparian wildlife support, etc.) and ecosystem services. The Riparian Zones products support the objectives of several European legal acts and policy initiatives, such as the EU Biodiversity Strategy to 2020, the Habitats and Birds Directives and the Water Framework Directive.;9538a26a-d55d-4ba0-b77c-92eeb61d3061
High Resolution Layer: Imperviousness Density;copernicus_hrl-imperviousness-density_s;The Copernicus high resolution imperviousness products capture the percentage and change of soil sealing. Built-up areas are characterized by the substitution of the original (semi-) natural land cover or water surface with an artificial, often impervious cover. These artificial surfaces are usually maintained over long periods of time. A series of high resolution imperviousness datasets with all artificially sealed areas was produced using automatic derivation based on calibrated Normalized Difference Vegetation Index (NDVI). The Copernicus components covers the EEA38 member countries and the United Kingdom.;17b26358-df10-4def-9991-fb395ce64933,532f0b73-66c3-46f6-b5a5-d1cccd140433,bd1c6abc-a413-489a-91c7-e2690e01ff0e,61a2a6c8-9f9a-407d-a01d-d2101e9dcd65,dd62f02d-a9e0-4e4f-906c-d5a913062deb,4023528f-430d-402b-be16-91b6a6487be6,d6152a22-cc3f-4353-8989-14528c0a713d,8b83d30f-4731-4de3-bead-1c6432d9d30a,524fa72f-61d7-4364-801e-3e271d7b10bc,3bf542bd-eebd-4d73-b53c-a0243f2ed862
High Resolution Layer: Imperviousness Density Accounting Layer;eea_hrl-imperviousness-density-accounting_s;The imperviousness layers constitutes the main status layers. They are per-pixel estimates of impermeable cover of soil (soil sealing) and are mapped as the degree of imperviousness (0-100%). Imperviousness change layers were produced as a difference between the reference years and are presented 1) as degree of imperviousness change (100% - +100%), in 20m and 100m pixel size, and 2) a classified (categorical) 20m change product.;8fe3f1dc-80d8-4d2f-b35e-7f26485a65e4,5daaa945-d1d9-4603-b0e1-7e7ca4a5239d,cf18a3c3-6544-47a4-aa49-596a079b0a35,d9430fe2-70c5-451b-8972-6746b178ccab
High Resolution Layer: Impervious Built-up;copernicus_hrl-impervious-built-up_s;The Impervious Built-up (IBU) layer is a thematic product showing the binary information of building (class 1) and no building (class 0) within the sealing outline derived from the Imperviousness Density layer for the period 2018 for the EEA38 countries and the United Kingdom. The production of the high resolution imperviousness layers is coordinated by the EEA in the frame of the EU Copernicus programme. The dataset is provided as 10 meter rasters (fully conformant with the EEA reference grid) in 100 x 100 km tiles grouped according to the EEA38 member countries and the United Kingdom.;3e412def-a4e6-4413-98bb-42b571afd15e
High Resolution Layer: Imperviousness Change;copernicus_hrl-imperviousness-change_s;The High Resolution Imperviousness change products capture the percentage and change of soil sealing. Built-up areas are characterized by the substitution of the original (semi-) natural land cover or water surface with an artificial, often impervious cover. These artificial surfaces are usually maintained over long periods of time. A series of high resolution imperviousness datasets with all artificially sealed areas was produced using automatic derivation based on calibrated Normalized Difference Vegetation Index (NDVI).;3eccb338-d7d4-43e5-be77-ac0b6afc9aa7,899550c5-55fb-4291-87ad-6354b9b43e07,b1ccb4c2-be13-416c-ac17-246b3b5219cf,3de1ca12-d9a2-40bf-ae55-5c5026b8b90e,c389689b-38b7-4e3d-bc7b-a403da0cac47,53eb2a55-4537-41ef-938f-603a52a5eb39,56b5c27b-ffaa-45c7-9b39-085dcbe725e4,463f357e-6419-461b-9ed1-c38948a75f09,f6628606-6552-4d3b-8d3a-df19f827ac56,e3284161-abef-4a2e-a291-cd8ce1cab54e
High Resolution Layer: Imperviousness Classified Change;copernicus_hrl-imperviousness-class-change_s;This High Resolution Imperviousness clssified change datasets with all artificially sealed areas was produced using automatic derivation based on calibrated Normalized Difference Vegetation Index (NDVI). The imperviousness layers constitutes the main status layers. They are per-pixel estimates of impermeable cover of soil (soil sealing) and are mapped as the degree of imperviousness (0-100%). Imperviousness change layers were produced as a difference between the reference years and status years and are presented 1) as degree of imperviousness change (-100% -- +100%), in 20m and 100m pixel size, and 2) a classified (categorical) 20m change product. The high resolution imperviousness products capture the percentage and change of soil sealing. Built-up areas are characterized by the substitution of the original (semi-) natural land cover or water surface with an artificial, often impervious cover. These artificial surfaces are usually maintained over long periods of time.;62ab826c-9411-4dbf-b516-beb1db681830,454f6cd4-d7b2-4dfb-be9f-8ba1d667d69b,bb32d49d-71ce-4a89-884a-e7e6fb118333,9d131e52-0ce9-41a1-9a96-0310eb97c415,73f0e3eb-ea21-4083-9b49-9c345c766775
High Resolution Layer: Share of Built-up;copernicus_hrl-share-built-up_s;The Share of Built-up (SBU) layer for the reference year 2018 represents share (percentage) of built-up (IBU) for the reference year 2018 in an aggregated version of 100m spatial resolution for the EEA38 countries and the United Kingdom. The production of the high resolution imperviousness layers is coordinated by the EEA in the frame of the EU Copernicus programme.;a807e528-431a-4dca-a6cd-0e8947563fce
Riparian Zones Land Cover and Land Use;copernicus_riparian-zones-lclu_s;Riparian zones represent transitional areas occurring between land and freshwater ecosystems, characterised by distinctive hydrology, soil and biotic conditions and strongly influenced by the stream water. They provide a wide range of riparian functions (e.g. chemical filtration, flood control, bank stabilization, aquatic life and riparian wildlife support, etc.) and ecosystem services.##The Riparian Zones products support the objectives of several European legal acts and policy initiatives, such as the EU Biodiversity Strategy to 2020, the Habitats and Birds Directives and the Water Framework Directive.;6aeb0dea-9d8c-42bd-a357-cd859f148929,2afca4ec-76e2-4155-b4e6-7460f9f6ae01
Copernicus Land Natura 2000 (N2K);copernicus_n2k_s;This is the Copernicus Land Monitoring Service (CLMS) Natura 2000 (N2K) products. The Copernicus Land Cover/Land Use (LC/LU) status map, with 2012 as reference year for the classification, tailored to the needs of biodiversity monitoring in selected Natura2000 sites: 4790 sites of natural and semi-natural grassland formations listed in Annex I of the Habitats Directive, including a 2 km buffer zone surrounding the sites and covering an area of 631.820 km² across Europe (EU27, the United Kingdom and Switzerland). The product includes three Emerald sites in Switzerland. LC/LU has been extracted from VHR satellite data and other available data.;2e98c4d3-45dc-4b30-81ec-6ad4903f04cb,4962b7d3-b836-49d9-8e84-e72aba4837e9,7d3b6dde-5884-45ee-82b2-611e7b2efd1f
Copernicus Land Natura 2000 (N2K) change;copernicus_n2k-change_s;The Copernicus Land Monitoring Service (CLMS) Natura 2000 (N2K) change products uses 2012 as reference year for the classification, tailored to the needs of biodiversity monitoring in selected Natura2000 sites: 4790 sites of natural and semi-natural grassland formations listed in Annex I of the Habitats Directive, including a 2 km buffer zone surrounding the sites and covering an area of 631.820 km² across Europe (EU27, the United Kingdom and Switzerland). The product includes three Emerald sites in Switzerland. LC/LU has been extracted from VHR satellite data and other available data.;46b3da3f-7f15-444e-bff4-d04ddfd58506,2fff6d41-eeb6-430e-8740-090f0d4284a2
High Resolution Layer: Small Woody Features;copernicus_hrl-small-woody-features_s;The High Resolution Layer (HRL) Small Woody Features (SWF) is related with the Copernicus Land Monitoring Service (CMLS) product, which provides harmonized information on linear structures such as hedgerows, as well as patches (200 m² ≤ area ≤ 5000 m²) of woody features across the EEA38 member countries ane United Kingdom.#Small woody landscape features are important vectors of biodiversity and provide information on fragmentation of habitats with a direct potential for restoration while also providing a link to hazard protection and green infrastructure, amongst others.;2adfe942-186d-4ee0-af41-b8b864dfb6b6,4e92b07d-48b0-4a53-9db2-fd8d07070cc1,afde0fbb-6401-45cd-aabd-3aa7b4b3a7f0
High Resolution Layer: Tree Cover Density;copernicus_hrl-tree-cover-density_s;The Tree Cover Density (TCD) raster product provides information on the proportional crown coverage per pixel at 10m spatial resolution and ranges from 0% (all non-tree covered areas) to 100%, whereby Tree Cover Density is defined as the "vertical projection of tree crowns to a horizontal earth’s surface“. The production of the High Resolution Forest layers was coordinated by the European Environment Agency (EEA) in the frame of the EU Copernicus programme.##The HRL Forest product consists of 3 types of (status) products and additional change products:#1. Tree cover density (TCD) (level of tree cover density in a range from 0-100%)#2. Dominant leaf type (DLT) (broadleaved or coniferous majority)#3. Forest type product (FTY). The forest type product allows to get as close as possible to the FAO forest definition.;299ad2d6-f2b8-4716-b169-1d621250fc3c,91687ef2-f907-4f84-81f7-c9c81980c306,264d4e20-de6d-4f88-b1be-b592303452af,8bfbda74-7b62-4659-96dd-86600ea425a2,c7bf34ea-755c-4dbd-85b6-4efc5fd302a2,486f77da-d605-423e-93a9-680760ab6791
High Resolution Layer: Tree Cover Density Change;copernicus_hrl-tree-cover-density-change_s;The Copernicus High Resolution Forest Layer Tree Cover Change Mask (TCCM) raster products provides information on the changes and consists of 4 thematic classes (unchanged areas with no tree cover / new tree cover / loss of tree cover / unchanged areas with tree cover) at 20m spatial resolution and covers EEA38 member countries and the United Kingdom.##The High Resolution Forest product consists of three types of (status) products and additional change products.#1. Tree cover density providing level of tree cover density in a range from 0-100%; #2. Dominant leaf type providing information on the dominant leaf type: broadleaved or coniferous; #3. Forest type product. The forest type product allows to get as close as possible to the FAO forest definition.;9723d33f-ac36-49d0-b2c7-80710d377a7d,64b34cd9-05b4-4e18-8e7b-15394d3fdb5c
Urban Atlas;copernicus_urban-atlas_s;The Urban Atlas series provides reliable, inter-comparable, high-resolution land use and land cover data with integrated population estimates for Functional Urban Areas (FUA) with more than 50,000/100,000 inhabitants for in the EEA38 member countries and the United Kingdom.##Urban Atlas is a joint initiative of the European Commission Directorate-General for Regional and Urban Policy and the Directorate-General for Defence Industry and Space in the frame of the EU Copernicus programme, with the support of the European Space Agency and the European Environment Agency.;fb4dffa1-6ceb-4cc0-8372-1ed354c285e6,debc1869-a4a2-4611-ae95-daeefce23490,551d6741-84d0-43fb-bda8-1768d51bbb4c
Urban Atlas Change;copernicus_urban-atlas-change_s;The Urban Atlas changes series provides reliable, inter-comparable, high-resolution land use and land cover data changes with integrated population estimates for Functional Urban Areas (FUA) with more than 50,000/100,000 inhabitants for in the EEA38 member countries and the United Kingdom.##Urban Atlas is a joint initiative of the European Commission Directorate-General for Regional and Urban Policy and the Directorate-General for Defence Industry and Space in the frame of the EU Copernicus programme, with the support of the European Space Agency and the European Environment Agency.;047f71ee-dec6-4c7b-8044-7a153c025588,949683b7-5795-4c72-845f-77d049010649
Urban Atlas - Building Heights;copernicus_urban-atlas-building-heights_s;The Copernicus Urban Atlas - Building Height product is a high resolution raster layer containing height information generated for core urban areas of selected cities (capitals) in EEA38 member countries (with the exception of Vaduz, Liechtenstein) and the United Kingdom as part of the Urban Atla.#The height information is based on IRS-P5 stereo images and derived datasets like the digital surface model, the digital terrain model and the normalized DSM.;55854f4a-19b7-49f3-abd3-4f974a683d6f
Urban Atlas - Street Tree Layer;copernicus_urban-atlas-street-tree-layer_s;The Street Tree Layer (STL) is a separate layer from the Urban Atlas 2012 LU/LC layer produced within the level 1 urban mask for each FUA. It includes contiguous rows or a patches of trees covering 500 m² or more and with a minimum width of 10 meter over "Artificial surfaces" (nomenclature class 1) inside FUA (i.e. rows of trees along the road network outside urban areas or forest adjacent to urban areas should not be included).;d11f66eb-a6c5-4687-b32e-881d78ec879d,205691b3-7ae9-41dd-abf1-1fbf60d72c8c
High Resolution Layer: Water and Wetness;copernicus_hrl-water-wetness_s;The Copernicus High Resolution Water and Wetness layer is a thematic product showing the occurrence of water and wet surfaces over a periode of time covering EEA38 member countries and the United Kingdom. This data series corresponds to the aggregation of the 20m classified product into a 100m raster. Data is provided as a mosaic of the full area, and as tiles with a side length of 1000 km x 1000 km. The production of the High Resolution Water and Wetness layers was coordinated by the European Environment Agency (EEA) in the frame of the EU Copernicus programme.;a0aa1a1e-abe7-4628-ba00-a3ac5fcad575,25ed7a97-e3a6-42ed-a403-d636d6880e6d,f6bbd22c-52e5-4e47-9b09-943415fcb52e,7992f641-bf77-47b7-b0c1-74fc832b78b1
Ecosystem health status in Europe's seas (MESH+);eea_ecosystem-health-status-mesh_s;The "European Marine Ecosystem Condition (Health) assessment Tool" (MESH+) presents the resulting assessment grid (based on the EEA reference grid) with the classification of EccoSystem Health of the transitional, coastal and marine waters in the context of the Water Framework Directive (WFD) and the Marine Strategy Framework Directive (MSFD). This classification has been performed using the MESH+ tool. The MESH+ tool builds on the EEA assessment tools developed and applied in the context of assessing the degree of contamination (CHASE+), eutrophication (HEAT+) and biodiversity (BEAT+) in Europe's seas.;660a7b8e-27c0-4b94-b495-e2d6d98ddd42,eea-data-and-maps-data-mesh-marine-ecosystem-health-assessment-tool
EEA Administrative Boundaries;eea_eea-admin-boundaries_s;The administrative boundaries of the 38 EEA member countries and the United Kingdom layer contains various aggreation levels using the NUTS 2016 classification (Nomenclature of territorial units for statistics): country (NUTS0), NUTS1, NUTS2, and NUTS3 regions. The datasest has been created in raster format with a spatial resolution of 100m grid size, matching with the Corine Land Cover accounting layers. This dataset has been created as a reference layer for performing spatial analysis and calculating statistics at country level for the European territory as needed by accounting activities such as Land and Ecosystem Accounting (LEAC). The datasets has been derived from the EuroBoundaryMap 2020 (EBM 2020) from EuroGeographics, while coastal areas were derived from the Economic Exclusive Zone dataset version 11 (from the Flanders Marine Institute IMIS). The Eurostat GISCO database has also been used to validate/check eventual gaps in EBM 2020.;4296e0fe-1aab-4e2d-ba25-36d41415b756,8526ff78-b000-42e1-8360-a2fb3a51e4ac
Carpathian Environment Outlook (KEO);eea_keo_s;This data has been developed to support the Carpathians Environment Outlook (KEO) on forest coverage. The area covered within these boundaries includes part of EU countries, Czechia, Hungary, Poland, Romania, Slovakia, an EEA cooperative countries, Serbia and Ukraine. The boundaries delimitation was proposed and agreed by the signatories of the Partnership agreement, the EEA and the Secretariat of the Carpathian Convention (SCC).;3eb6231c-6cc3-4162-9b6f-3d3607480436,1e457489-c4bd-4247-87ff-346020c4c87f,94530236-1a4e-450f-8ae4-87899dc4b141,571259cc-97da-45a5-acbb-d4f95a164a2b
EEA potential flood-prone area extent;eea_flood-prone-area_s;The EEA potential flood prone areas extent delineates the area that is flooded once every 100 years, i.e. the probability of flooding is 1% assuming that flooding is unrestricted. The potential flood prone area is comprised of the river channel and floodplain. The spatial coverage of the data is EEA38 member countries and United Kingdom.;28c36420-c31b-440e-80c5-8064696f3517
Elevation breakdown based on EU-DEM;eea_ebk-eudem_s;This is the generalisation at 1 km resolution of elevation breakdown 100 m based on EU-DEM. The layers defines homogeneous areas as function of height, slope and distance to the sea. The Elevation Breakdown is used to allocate Land Cover Changes into homogeneous areas as function of height, slope and distance to the sea. It defines five relief typologies: 1) Low coasts, 2) High Coasts, 3) Inlands, 4) Uplands and 4) Mountains.;0c1a7253-a6d5-43d2-8eb7-49836b11ce53,2a927809-44a9-46f0-ad90-a815e4d1b2f3
Environmental zones in Europe;eea_environmental-zones_s;The Environmental Stratification of Europe (EnS) dataset from the University of Edinburgh, is a statistically derived land classification which provides a novel global spatial framework for the integration and analysis of ecological and environmental data (Metzger, Marc J. 2018). It provides a robust spatial analytical framework for the aggregation of local observations, identification of gaps in current monitoring efforts and systematic design of complementary and new monitoring and research.;6ef007ab-1fcd-4c4f-bc96-14e8afbcb688
Europe Seas;eea_europe-seas_s;This is the data on Europe Seas. In the Marine Strategy Framework Directive - MSFD (Directive 2008/56/EC of the European Parliament and of the Council of 17 June 2008 establishing a framework for community action in the field of marine environmental policy), four marine regions are listed (Article 4): Baltic Sea, North-east Atlantic Ocean, Mediterranean Sea and the Black Sea, among which the following two are further divided into four subregions;7ce1666b-fcdc-4cf3-91f0-96b58ad14e99, eea-data-and-maps-data-europe-seas-1
European air quality data (interpolated data and station points);eea_aq-interpolated_s;This data provides the EEA 1 km and 2 km grids combining the monitoring air quality data in a ‘regression-interpolation-merging mapping’ methodology and the observational values of the air quality monitoring stations used in the interpolation. It covers Europe for the year 2017 and for the pollutants PM10, PM2.5, O3, NO2 and NOx. It includes SOMO10, as a novelty from the 2016 data set. The data set contains also Phytotoxic ozone dose (POD) for wheat and potato and NOx annual average grids for 2018 and the POD data set is presented for the first time in 2021;1a2301e1-34eb-42f3-950c-ec4461bc7a24,2147c2a2-95d9-46aa-8058-13f61a254ce6,282ed4e9-d58a-44ae-8c48-e688bdfed281, eea-data-and-maps-data-interpolated-air-quality-data-2
European catchments and Rivers network system (Ecrins);eea_ecrins_s;The aggregation of European catchments and Rivers network system (Ecrins) id a geographical information system of the European hydrographical systems with a full topological information. It is organised from a layer of 181,071 “functional elementary catchments (FECs)” which average size is ~62 km2, fully connected with explicit identifier (ID) relationships and upstream area. Catchments are grouped as sub-basins, river basin districts (actual and functional to meet hydrographical continuity).##The catchments are as well organised according to their sea shore of emptying to meet Marine Strategy delineations. Catchments are drained by 1,348,163 river segments, sorted as “main drains” (connecting together the FECs) and secondary drains (internal to a FEC). river segments mimic the natural drainage, however fulfilling the topological constraint of “0,1 or 2 upstreams, single or 0 downstream”. Each segment is populated with distance to the sea, to ease further processing. They are connected to elementary catchments and nodes documented with altitude.;88bc8c56-55d6-45a4-91bf-a03843b3e3e7,5fd67b22-2e7e-445c-b466-a0faa842001a,663e4a29-3a1c-461b-9975-174f46ccd944,f41103f0-73ba-4fe7-8cb6-12b7e3c4f189,af51f22b-bd28-4217-aa73-1c95c08577d1,c156fb97-f3ea-4e61-b33f-b48236cb7f30,48545018-0505-494c-9ee1-d9ae792d4cf8,0176688a-1d75-45bc-8419-aaf45a59a72f,eea-data-and-maps-data-european-catchments-and-rivers-network
European Maritime Transport Environmental Report 2021 - underpinning datasets;eea_european-maritime-transport-report-datasets_s;This is the underpining data that has been prepared in the context of the development of the first European Maritime Transport Environmental Report. The following topics are covered: #* Vector dataset representig the benthic broad habitat types in Europe seas potentially affected by anchoring#* Vector dataset represents the benthic broad habitat types in Europe Seas potentially affected by the ship wakes.#* Vector dataset containing the main European ports#* Raster dataset representing the probability of occurrence of whales in the Europe Seas#* Raster dataset representing the risk of collision of whales with vessels in Europe Seas.;60b9ba8d-f133-4143-962a-f1edb49d2e60,8874825e-8459-4ae3-92cd-1b5ce3d90ebf,f871b3db-bb30-42ef-9e1f-3c8358833caa,5b83a3ca-2545-4b9e-a294-e709be063059,22ad5ddf-967d-4ce7-9933-f7ac89e0b638
European Mountain areas;eea_european-mountain-areas_s;The delineation of European mountain areas was carried out by using digital elevation models, considering different criteria combination of thresholds of altitude, climate, and topography variables (IP2008 8.2.7 Regional and territorial development of mountain areas, ETC/LUSI - EEA). The dataset covers the EEA38 member countries pluse United Kingdom, Andorra and San Marino;60c8302b-35cd-4376-9cda-865dd42fab7b
Eutrophication in Europe's seas (HEAT+);eea_eutrophication-heat_s;The data presents the results of classification of eutrophication status of the European seas using the HEAT+ tool. Eutrophication status is evaluated in five classes, where NPAhigh and NPAgood are recognised as ‘non-problem areas’ and PAmoderate, PApoor and PAbad are recognised as ‘problem areas’.##Besides the overall Eutrophication status (HEAT+) are the results shown for three aspects of eutrophication:#C1) Nutrient Concentrations#C2) Direct Effects#C3) Indirect Effects;7c66cfd5-4246-4b9d-86af-624950aa49d4
Intensification trend of agroecosystems;eea_intensification-agroecosystems_s;These datasets represents a measure of intensification (nutrient, mangement pressure and pressure indicator) trend of agroecosystems. The nutrient input is a specific measure related to the intensification processes in the management of cropland and grassland ecosystems. The management pressure on cropland and grassland was calculated by combining information of nitrogen input from the Farm Structure Survey (FSS), the Corine Land Use/Land Cover dataset and other environmental characteristics such as topographic conditions, soil and climate conditions. The trend indicator is the share of cropland or grassland areas affected by internal Land Cover flows between CORINE changes, presented at NUTS3 level.;19ab220c-bcef-41b3-96a9-4ae820f951dc,7067f539-e0e6-4be5-9f97-471362b8466c,7cc50241-0534-42c7-be99-76020463ebe6,8a10c132-d5c1-456f-a24c-be42d414e878,a3fb227d-3666-400b-9152-58f82acb525b,74e5eff0-72d0-42d2-b1ca-d3202b060ecf
Industrial Reporting under the Industrial Emissions Directive 2010/75/EU and European Pollutant Release and Transfer Register Regulation (EC) No 166/2006;eea_industrial-reporting-e-prtr_s;This dataset contains the location and administrative data for the largest industrial complexes in Europe, releases and transfers of regulated substances to all media, waste transfers reported under the European Pollutant Release and Transfer Register (E-PRTR) and as well as more detailed data on energy input and emissions for large combustion plants (reported under IED Art.72).;782307b9-386a-44b4-bcbf-192d36be40df,eea-data-and-maps-data-industrial-reporting-under-the-industrial-3
Landscape fragmentation Effective Mesh Size;eea_landscape-fragmentation-mesh-size_s;This data is the basis of the indicator for assessing landscape fragmentation due to urban and transport expansion, considering major roads only. The computation is based on the method of Effective Mesh Size. The effective mesh size (meff) can be interpreted as the area that is accessible to animals when starting a movement at a randomly chosen point inside a landscape without encountering a physical barrier. The meff expresses the probability that any two points chosen randomly in an area are connected, that is, not separated by the barriers of a Fragmentation Geometry (FG) such as transport routes or built-up areas. Hence, meff is a measure of landscape connectivity, i.e. the degree to which movements between different parts of the landscape are possible. The meff is measured as an area (km2), within the cells of a 1 km2 regular grid as reporting units.;4a038ec2-f132-485e-a8e7-bc1043d8ca2f,53bb9d36-0e28-4486-aa06-dc488671c84e
Marine Protected Areas (MPA) assessment areas;eea_marine-protected-areas-and-buffer_s;The spatial extent of the MPA assessment areas is defined as the marine waters surrounding the EU countries whose outer limit is defined by the 200 NM boundary from the coast (possibly coinciding with formally recognised EEZ boundaries) or the equidistance (in cases of opposite neighbouring EU countries), or by the presence of a boundary defined by an agreed treaty. Three buffer zones layers correspond to "Near shore MSFD Region/Subregion boundary zone (0-1 nautical miles)", "Territorial MSFD Region/Subregion boundary zone (1-12 nautical miles)" and "Offshore MSFD Region/Subregion boundary zone (beyond 12 nautical miles to the edge of EU waters);56c944f8-9a3e-40ec-a1b2-314740437658,54c48b2d-36ff-4ae3-a036-4a62d8cf7339
Marine Reporting Units used in Marine Strategy Framework Directive (MSFD);eea_marine-reporting-units-used-in-msfd_s;The data sets are public version released of the Marine Reporting Units (MRU) used during the Marine Strategy Framework Directive (MSFD) reporting exercises. The MRUs can be of varying sizes, according to the appropriate scale for the different reports (e.g. region, sub-region, regional or sub-regional subdivision, Member State marine waters, WFD coastal waters, etc.),;d1cddb75-fd90-4dc3-a17a-8c051406bf51,99869345-d8b0-4933-a9d0-3c9e08055c4a
Marine waters used in Marine Strategy Framework Directive (MSFD);eea_marine-waters-for-msfd_s;This vector data set refer to public version released of the EU marine waters used for the implementation of the Marine Strategy Framework Directive (MSFD), submitted by the Member States to the European Commission.##The Marine Strategy Framework Directive (MSFD) applies to all marine waters of EU Member States;6d365112-5c0a-409e-bd45-68197fe3b2e8
Multiple pressures and their combined effects in Europe's seas;eea_multiple-pressures-effects-in-europe-seas_s;The datasets represents multiple pressures and their combined effects in Europe Seas. The datasets were prepared for the calculation of the combined effect index, produced for the ETC/ICM Report 4/2019 "Multiple pressures and their combined effects in Europe's seas" available on: https://www.eionet.europa.eu/etcs/etc-icm/etc-icm-report-4-2019-multiple-pressures-and-their-combined-effects-in-europes-seas-1.;fff43204-793a-4a44-96f7-918672a2047d,6d8f11b5-d395-45fb-937e-bea2f290c447,670cb5a9-40b9-4b12-90e3-597de5927700,e99610ad-8fdb-44f2-a671-ccf9ec13c252,1d8c8e88-fb95-40f8-b41a-7134aaff2d8a,0ab524a2-fd09-4185-adc8-58998efe8f23,a86f0051-c971-4492-84b2-eb42aaab5fa9,f7fb5360-e8e6-4a98-852c-3f56f96a361c,cc8c0653-59e7-4f20-aa05-5f8ecb720fee,84b01013-692f-4342-bd75-28a0225848c2,6e2e8ce0-7d81-4904-bf52-e919f784ef6e,789de867-c056-4f59-ac42-c7bbf71e662b
Natural assemblage tree species indicator dataset;eea_forest-assemblage-species_s;The natural assemblage tree species indicator dataset values express, in the fuzzy values between 0 and 1, the percentage of tree species vegetation agreed with potentially dominant tree species by pixels. This measure is independent of the current forest coverage. The values close to 1 mean high percentage of native tree species (natural) whereas values close to 0 are an approximation of a low level of naturalness, being a high percentage of non-native species.;1f598e5a-66af-4981-970d-28b1f0c29648
Noise data reported under Environmental Noise Directive (END);eea_noise-contours_s;The datasets includes 1) the noise exposure data, 2) the noise contours data and 3) the razterized noise contours data all under the terms of the Environmental Noise Directive (END). Data covers the EEA32 member countries and the United Kingdom (excluding Turkey for the third round of noise mapping in 2017. The data set includes submissions from the countries until 01/01/2019.;e7807ecb-a8e6-4a33-baa2-d119eec9ce24,7aca9cbb-fb3e-49b3-9e10-578760eda277,8a876222-166c-45ac-8462-5cdde7503bd3,eea-data-and-maps-data-data-on-noise-exposure-8
Potential quiet areas in Europe;eea_potential-quiet-areas_s;The potential quiet areas in Europe are defined in the the Environmental Noise Directive (END, 2002/49/EC) as areas outside cities as those areas delimited by national authorities that are undisturbed by noise from traffic, industry or recreational activities. This dataset is based on the quietness suitability index (QSI), which provides the overview with the highest (QSI=1) and lowest (QSI=0) proportion of potential quiet areas in Europe.;5f48b250-1c1d-4f0c-a2cd-a8c44e42b1dc,e9151c34-da65-48b9-a2ca-b9b835480812
Pressures on forest ecosystems;eea_pressures-forest-ecosystems_s;The pressure on forest ecosystems dataset is based on three data sources a) Fast track ecosystem capital accounts (forest growth & harvest – disaggregated to 1km grid), b) Potential forest management (gradient of intensity of intervention with the natural processes in a forest) and c) Forest fragmentation (forest ecosystem network connected by forest bridges – GUIDOS Morphological Spatial Pattern Analysis).;26a23284-755f-4275-a2f2-ddefd5d60aef
Richness index of forest - related species and habitats;eea_forest-richness-habitats_s;This dataset refers to the Richness index of Species and Habitats of Conservation Concern indicator. The values for this indicator, present in this dataset, ranges between 0 and 1. The values close to 1 mean high presence of habitats and species related to forest, whereas the lower richness are closer to 0.;81754d01-8bc3-49aa-a52c-86b3d212f94e
Total and trends nutrient input to agroecosystems;eea_trends-total-nutrient-input-agro_s;This dataset shows the total nitrogen and the increase/decrease of nitrogen input to agricultural soils comparing year 2000 with the trend value 2000-2005. Units represented in kgN/ha/yr at a 1 km resoltion. Increase takes place where the trend value is higher than the reference value in 2000.;eb306a29-f0db-49b6-8c68-c76d011bfa70,5660741b-2e9a-401d-8ff2-5162d75fc05d
Urban Sprawl (LEAC Grid);eea_urban-sprawl-leac-grid_s;The Urban Sprawl datasets shows the physically expanding urban areas - the spatial arrangement of built-up areas and their utilization. The European Environment Agency (EEA) has described sprawl as the physical pattern of low-density expansion of large urban areas, under market conditions, mainly into the surrounding agricultural areas. Sprawl is the leading edge of urban growth and implies little planning control of land subdivision urban sprawl metrics .;07809c04-c010-4203-85ef-bb801dec84a3,eab04cf7-ef5d-416f-9a80-a5ec9a06ccef,060409f4-5b0e-4b89-95c9-c1b5ebda3dd7,fbded0dd-25db-4a1d-9b7e-64ab6da4b14f,af1d948d-c173-4ce1-8e5a-bd241f5331e7,0c925f24-663d-4e29-8630-da61a8673368,b48b206d-a710-47c9-8805-6fafbd335a22,e09a23b9-5ee8-4610-bcad-c1fcd496634a,566e36ae-2620-4d75-9b2e-51d70ab561ac,6e6d80b9-9563-4260-a78e-1ff3644b84a8,9428d406-189d-4c6e-8779-7ff8df64be81,02580a02-cb8d-4474-95bb-4fdb30a50119
WISE EIONET Spatial Datasets;eea_wise-eionet_s;The European environment information and observation network (Eionet) spatial data sets include information about European river basin districts, river basin district sub-units, surface water bodies, groundwater bodies and monitoring sites. The data sets are part of the Water Information System for Europe (WISE), and compile information reported to the European Environment Agency (EEA) since 2001.;fced092d-9c7d-4c18-b139-bb2ce0d34f20,29e08b66-e6f6-4b4f-95ad-b582d9fe3df5,00a588f5-e04b-463b-bed8-e0ecd1e41c2a,bdb25edb-499d-476d-ad36-e22f893d036a,3bc108fa-1155-452b-b3c0-fb2b08965156,e14d401a-b183-4b70-a7c8-950537d2e390,eea-data-and-maps-data-wise-eionet-spatial-4
